,Experience,Income,CCAvg,Education,Mortgage,target
5751,34,84,3.4,3,0,1
5752,12,138,4.705152629052851,1,0,1
5753,14,172,3.1827593947925905,2,577,1
5754,5,118,3.1713724580817093,2,0,1
5755,35,152,2.243746181354046,3,0,1
5756,6,96,4.057193723410729,1,159,1
5757,17,198,9.493477909011043,2,0,1
5758,5,135,4.748925707674491,1,0,1
5759,33,189,4.6094314575420405,1,0,1
5760,10,183,3.4220534061398755,2,0,1
5761,26,104,3.740088851764712,1,362,1
5762,29,140,1.2618144074483872,1,292,1
5763,37,193,5.497275307604351,3,516,1
5764,10,114,2.071539628227119,2,0,1
5765,10,183,3.0336977083540506,2,0,1
5766,25,114,1.273364581207104,3,0,1
5767,22,114,3.435742818853031,3,0,1
5768,16,191,5.176775760819926,2,0,1
5769,8,154,6.484465198718231,2,0,1
5770,31,186,4.6526230165052525,2,342,1
5771,6,122,2.949137492963217,1,0,1
5772,33,143,5.2934275431117035,3,430,1
5773,20,103,4.7036148868182,2,0,1
5774,20,146,5.331031137789134,2,0,1
5775,6,135,4.189171592866425,1,0,1
5776,39,94,4.0397411263931815,1,122,1
5777,18,127,4.147307622114981,2,127,1
5778,34,96,4.147293113121997,1,0,1
5779,6,134,3.456070063487656,2,0,1
5780,33,171,2.5523348207866645,2,0,1
5781,13,158,3.133164800371301,2,0,1
5782,28,159,5.36251285573085,1,0,1
5783,9,178,3.648103100220597,3,277,1
5784,14,170,4.44504959725927,1,0,1
5785,19,156,1.1158254532769694,2,279,1
5786,16,162,7.974412512557381,2,0,1
5787,9,136,4.216972657431102,3,114,1
5788,21,180,2.2295481813923312,2,311,1
5789,15,140,5.727291759326943,1,0,1
5790,33,146,5.060357881716021,3,429,1
5791,29,153,5.9070266834295655,2,0,1
5792,3,103,3.399244806679366,1,0,1
5793,21,132,3.0037827362550265,1,307,1
5794,5,185,3.614203430380014,2,0,1
5795,14,183,2.9535735346095917,2,0,1
5796,31,112,3.869926517236907,2,0,1
5797,5,94,3.8980583915460607,2,145,1
5798,32,170,5.49476785699573,3,104,1
5799,16,128,3.4246578242112053,2,0,1
5800,25,131,4.610997051032965,2,89,1
5801,33,109,2.707213679012385,2,311,1
5802,5,156,2.8287845980416355,2,0,1
5803,19,151,7.318117619592163,2,373,1
5804,7,104,3.6826626484317844,1,0,1
5805,9,110,3.8084554857574906,1,0,1
5806,13,115,2.355245097811117,2,0,1
5807,7,183,5.909803809821511,2,0,1
5808,33,175,8.071066012660973,3,0,1
5809,11,138,4.701397990255021,2,0,1
5810,26,194,3.6209200078643757,1,610,1
5811,3,147,3.8612819583683917,1,0,1
5812,10,157,5.3016846152583765,3,0,1
5813,17,138,6.736484120751877,2,0,1
5814,12,113,1.9628580259326482,2,0,1
5815,39,149,4.5169213375331205,2,114,1
5816,17,120,3.214541864008308,1,0,1
5817,32,98,3.9352351294575416,2,0,1
5818,39,104,4.105846866509992,2,147,1
5819,27,175,7.652040613362573,2,472,1
5820,9,141,4.5160539621935465,3,0,1
5821,21,142,1.4016200624657673,2,0,1
5822,5,142,4.405637900687646,1,359,1
5823,20,107,2.21109233858056,1,0,1
5824,9,110,4.257394635509934,3,140,1
5825,15,192,0.5083574174254688,2,203,1
5826,32,101,3.9627771559238987,3,0,1
5827,14,182,2.5776612746986416,2,0,1
5828,31,130,1.8742451204531287,2,0,1
5829,25,83,3.1,1,0,1
5830,37,133,4.1922175778507285,2,0,1
5831,19,170,4.3226566448228745,1,318,1
5832,36,133,3.023316829993765,2,0,1
5833,7,131,4.310266400164541,1,198,1
5834,37,142,4.2988304654448655,2,0,1
5835,19,173,3.9991573274343875,2,584,1
5836,8,115,2.7906585269726634,2,0,1
5837,29,172,3.3473816751785987,2,400,1
5838,27,189,2.1514198575750965,1,188,1
5839,13,181,2.4075947534592657,2,0,1
5840,10,181,6.131784507425815,3,0,1
5841,4,147,3.775725311539696,1,0,1
5842,31,122,5.08717540243367,2,305,1
5843,22,157,4.783976705917689,2,412,1
5844,34,179,6.428635703632673,2,0,1
5845,10,157,5.473929289986466,3,0,1
5846,28,169,4.462304280185556,2,347,1
5847,4,143,3.9341543955586467,2,0,1
5848,16,190,2.691416366169888,1,615,1
5849,34,136,0.4033755857788386,1,352,1
5850,31,176,3.717424180507645,2,411,1
5851,17,159,1.0253886574711588,2,273,1
5852,7,115,3.1453229621915253,2,0,1
5853,3,104,3.1104125549066324,1,0,1
5854,26,133,4.579314727183098,2,0,1
5855,25,115,4.106003393869964,2,96,1
5856,31,133,3.7248671380861036,1,0,1
5857,38,156,5.566272669358386,2,0,1
5858,20,103,4.859135989934461,2,0,1
5859,31,158,3.8379954395946134,3,0,1
5860,37,136,3.382142243022363,2,0,1
5861,39,94,3.8911165083370207,1,129,1
5862,23,160,3.4107796184818238,1,211,1
5863,12,183,6.944396259377379,1,0,1
5864,31,174,3.76933841421981,2,400,1
5865,20,154,1.9295936575596069,2,281,1
5866,19,124,2.2972805917801766,1,0,1
5867,36,90,3.1444150274909655,3,0,1
5868,16,128,3.9043743421800574,2,0,1
5869,13,117,2.963518824697977,2,0,1
5870,7,106,3.7654989149372713,2,0,1
5871,16,86,3.8167815883943264,2,216,1
5872,14,159,5.1560977553192,2,0,1
5873,33,169,2.436234167708795,2,0,1
5874,7,134,4.727358878303547,1,197,1
5875,31,164,2.3959523462038335,2,0,1
5876,15,158,5.430541170370494,2,0,1
5877,9,114,3.229871862191776,2,0,1
5878,13,158,3.1027189891278555,2,0,1
5879,31,134,4.414276076034143,2,0,1
5880,13,114,1.9758435192009483,2,0,1
5881,35,167,4.3584746432331425,2,0,1
5882,30,159,2.3803164520401205,2,350,1
5883,20,132,5.661766708989153,3,0,1
5884,14,172,6.618842823792785,1,0,1
5885,20,101,4.551166928569249,2,81,1
5886,11,130,5.989754003713176,2,97,1
5887,27,159,5.085640021264687,1,0,1
5888,37,161,5.160900671648098,2,109,1
5889,11,133,4.420505861160516,3,122,1
5890,38,164,6.361761929464944,2,105,1
5891,9,182,5.535574533015714,2,0,1
5892,15,141,5.681738566731407,1,0,1
5893,13,140,6.189410785773036,1,0,1
5894,2,172,6.515378538303479,1,0,1
5895,34,107,2.112690184355591,3,311,1
5896,12,188,2.520327089336182,2,614,1
5897,7,155,6.758189646516878,2,0,1
5898,19,176,5.643416011697119,2,588,1
5899,24,178,4.562439026942671,3,0,1
5900,26,162,3.7030900614819235,1,206,1
5901,10,159,5.788054365715814,3,0,1
5902,27,140,6.030370528321026,2,298,1
5903,13,168,2.6819887646301313,2,0,1
5904,15,131,5.714938935667091,1,297,1
5905,12,158,2.9304298305430794,2,0,1
5906,8,181,6.76830793993519,2,0,1
5907,37,149,3.8052999640967693,2,0,1
5908,8,154,6.553325844413646,2,0,1
5909,23,104,3.8239833184310594,1,0,1
5910,25,111,5.318494084839438,2,204,1
5911,30,117,5.551636709114232,1,0,1
5912,35,128,3.398566683646214,2,116,1
5913,12,161,2.7694546737455763,3,309,1
5914,24,111,5.308380444610599,2,204,1
5915,24,122,3.263952336430359,2,117,1
5916,34,90,3.5322636909575746,2,0,1
5917,5,173,3.5475590425007306,2,0,1
5918,25,188,1.8785675017680927,1,185,1
5919,35,152,2.8578111711706216,2,0,1
5920,20,126,5.381118171417386,3,0,1
5921,36,139,0.6176238003828323,1,0,1
5922,18,128,3.227393291639285,2,0,1
5923,26,133,5.213169630103876,2,454,1
5924,24,163,7.385684038814968,2,314,1
5925,32,113,3.432063472579983,2,0,1
5926,6,117,3.072947815162376,2,0,1
5927,2,157,0.4474844905504939,2,0,1
5928,21,133,5.023694974850327,2,92,1
5929,29,110,0.5462932484766576,1,370,1
5930,21,133,3.6969296124178097,2,0,1
5931,24,103,4.297563081330946,2,0,1
5932,34,151,0.9482469663978861,2,0,1
5933,29,131,1.067585204929057,2,0,1
5934,28,170,2.961341190243266,1,425,1
5935,35,134,0.5632875252373535,2,0,1
5936,4,147,3.7461696959422963,1,0,1
5937,20,140,4.9517649923425555,1,211,1
5938,15,119,4.117414371917816,2,0,1
5939,17,141,5.2245788849659265,2,0,1
5940,3,184,8.025556766819816,3,0,1
5941,22,114,4.559043200476878,2,0,1
5942,27,144,0.47515691891902523,1,288,1
5943,34,173,3.134712056066045,2,0,1
5944,27,174,2.922188226871168,2,0,1
5945,34,151,0.9539283556912396,2,0,1
5946,30,103,4.469743777025877,2,254,1
5947,4,92,3.222564315046727,2,0,1
5948,7,104,3.6172333944175667,2,0,1
5949,33,84,3.462340533428504,2,0,1
5950,38,122,0.24284652871978732,1,374,1
5951,33,109,3.3135919649138414,2,125,1
5952,21,172,3.2390399164018877,1,581,1
5953,3,183,3.318065824905724,2,0,1
5954,15,159,6.629213256602926,2,0,1
5955,27,143,4.595408936266951,2,293,1
5956,11,183,6.411340735602811,1,0,1
5957,18,141,3.9731749155303024,2,0,1
5958,13,167,6.206766321507317,2,0,1
5959,18,140,3.123085177358607,2,210,1
5960,25,112,1.9690458324368378,1,349,1
5961,12,113,1.7207647623462816,2,0,1
5962,33,139,0.6070926172871629,1,0,1
5963,2,171,5.822986626514409,1,0,1
5964,30,126,5.417905019703598,2,306,1
5965,26,177,3.2156687506507886,3,0,1
5966,3,91,3.2975246997190464,2,0,1
5967,12,158,2.791519860677934,2,0,1
5968,20,131,2.564557071691996,2,0,1
5969,34,131,6.2648732191569225,2,436,1
5970,12,121,3.1462615566557965,2,0,1
5971,25,188,3.5398771765599153,2,0,1
5972,20,105,2.985094148621526,1,0,1
5973,11,122,4.4896316778013015,2,207,1
5974,32,131,1.710493851008424,3,0,1
5975,25,143,5.891798406412874,1,424,1
5976,37,149,3.839367240865445,2,0,1
5977,13,112,1.9058936367967934,1,0,1
5978,19,138,3.4129020144776017,1,211,1
5979,32,172,6.71608836448144,2,0,1
5980,24,114,3.2978609305346582,3,0,1
5981,10,186,0.9073646991844087,2,282,1
5982,13,182,3.549560019612913,3,0,1
5983,16,169,2.462316202907722,2,373,1
5984,31,134,4.891175788568659,2,0,1
5985,19,131,2.6065919894049974,1,307,1
5986,35,134,1.287079380780971,2,0,1
5987,9,128,6.179665787366836,2,97,1
5988,29,153,3.6432625528120752,2,0,1
5989,5,90,3.958816616151843,1,163,1
5990,14,120,4.737638188733361,2,0,1
5991,15,158,5.008623941174393,2,0,1
5992,25,114,1.6195348402609864,3,0,1
5993,14,140,6.478980032956837,1,0,1
5994,29,171,4.731758862175218,2,0,1
5995,31,156,3.496037516358963,2,0,1
5996,4,174,2.7754734617832666,2,321,1
5997,28,135,3.0400415140501718,2,0,1
5998,16,164,0.5087267536053289,2,278,1
5999,22,83,3.2104980229237206,2,0,1
6000,36,137,2.6101029823558006,2,0,1
6001,39,102,3.504266822380401,2,288,1
6002,23,159,4.6515485947990385,2,417,1
6003,10,110,5.4407599466952234,2,238,1
6004,27,191,4.460280567451809,1,469,1
6005,35,157,6.196295385469255,3,0,1
6006,15,128,5.926990198951839,3,0,1
6007,5,112,4.657558223106554,2,0,1
6008,8,106,3.873323272602053,1,0,1
6009,7,121,5.338784066507172,2,233,1
6010,28,82,3.5303512832922923,1,0,1
6011,2,135,5.4533741287052955,3,338,1
6012,23,103,4.95184353515479,2,207,1
6013,14,158,3.541349625646271,2,0,1
6014,9,172,1.1685077735479423,3,0,1
6015,39,143,6.381097041216654,2,0,1
6016,20,100,3.51537551330699,1,0,1
6017,23,158,4.645153086500872,2,411,1
6018,31,131,0.6241956489505662,1,0,1
6019,8,181,6.804001660455851,2,0,1
6020,14,193,0.9353412127353837,3,208,1
6021,34,154,1.4395176419193405,2,0,1
6022,14,177,3.394657572194823,2,0,1
6023,3,110,1.979436939335602,1,0,1
6024,22,148,6.039668721386492,1,0,1
6025,23,173,0.26651701090465235,1,0,1
6026,19,172,3.6724125407304937,1,316,1
6027,31,130,1.8885538387439187,1,0,1
6028,24,83,3.1,1,0,1
6029,13,167,1.3969801533258908,2,0,1
6030,35,119,3.784979756901672,2,0,1
6031,23,157,3.764682244098238,1,211,1
6032,19,163,4.406629529303774,3,250,1
6033,22,110,5.037009760219886,2,85,1
6034,9,156,2.975385896101396,1,365,1
6035,13,157,1.6872822500452165,2,0,1
6036,31,142,3.472271017818042,2,0,1
6037,21,95,3.917731605549572,2,0,1
6038,32,126,3.3216123896739487,3,117,1
6039,22,152,6.261322529231823,2,368,1
6040,23,83,3.233528516079065,1,0,1
6041,27,128,3.7796813003614798,3,103,1
6042,37,139,2.092213436090902,1,0,1
6043,31,124,2.1156899607347652,3,236,1
6044,36,136,1.6316264378438383,2,0,1
6045,33,172,7.012067824017927,2,0,1
6046,28,121,2.9363040639136537,2,114,1
6047,30,154,3.0597653800720286,2,0,1
6048,19,129,5.61190640584477,3,0,1
6049,8,183,8.612491939665665,2,581,1
6050,8,175,8.088193980492786,3,565,1
6051,20,155,5.225760586630811,1,414,1
6052,23,127,4.475098934064757,1,210,1
6053,0,165,3.9276207478391565,3,303,1
6054,4,142,4.369282875379148,1,359,1
6055,17,120,4.1644486684905955,2,0,1
6056,3,103,3.3059280646223987,1,0,1
6057,13,166,2.1476414907900567,2,0,1
6058,4,193,5.478622543797927,2,0,1
6059,32,124,3.0759357128077007,2,114,1
6060,34,85,3.414378314214163,2,0,1
6061,3,91,3.4092307482359723,3,0,1
6062,32,160,5.1705826716149685,3,0,1
6063,15,156,2.5751668881562377,2,0,1
6064,34,154,1.3634229946581515,2,0,1
6065,30,140,0.2625853728727755,2,0,1
6066,14,179,2.6,3,0,1
6067,23,157,3.5056253843800675,1,212,1
6068,6,192,6.0143083513625335,2,0,1
6069,30,130,2.084636447067129,2,0,1
6070,29,190,2.9020269114160193,1,192,1
6071,14,161,4.4557286956147975,2,0,1
6072,12,130,4.219268546881265,1,313,1
6073,32,97,3.7925864019121995,3,0,1
6074,2,177,4.276621946078242,2,0,1
6075,34,192,4.866413308310898,3,200,1
6076,1,70,3.0,1,136,1
6077,32,166,2.723015250877199,2,0,1
6078,36,145,6.750187887663275,2,0,1
6079,0,194,5.967596010334779,2,0,1
6080,35,168,3.9560096649830525,2,0,1
6081,17,111,5.24353574641612,2,0,1
6082,15,189,2.6335982601203565,1,614,1
6083,33,175,4.42390530736024,2,0,1
6084,6,143,4.034711602896182,1,358,1
6085,38,97,3.503259048639473,1,0,1
6086,37,148,4.6790492154751995,2,0,1
6087,34,85,3.4,3,0,1
6088,4,132,4.137930943591392,1,194,1
6089,6,191,4.484343086163917,2,0,1
6090,20,165,6.007897109869534,1,314,1
6091,34,87,3.518157105705635,2,0,1
6092,15,182,2.3844447861525437,2,0,1
6093,37,135,5.0,2,173,1
6094,31,131,0.8137423339741043,1,0,1
6095,38,169,2.857814346941216,1,282,1
6096,31,134,3.9042422973273894,2,0,1
6097,4,135,5.324822925609581,1,0,1
6098,27,169,2.816982279010198,1,400,1
6099,38,177,2.6157318023064273,2,0,1
6100,21,136,4.286153601285017,1,212,1
6101,5,126,5.750793130780279,2,313,1
6102,11,111,2.3993744337567833,1,0,1
6103,4,172,3.365860481062015,1,0,1
6104,26,178,5.623256744333002,2,480,1
6105,35,152,3.031204323753547,3,0,1
6106,10,159,5.7067445251351305,3,0,1
6107,11,159,4.4219276431119745,2,0,1
6108,3,125,2.9570135313053045,1,0,1
6109,29,130,1.4089878186465017,1,0,1
6110,5,127,5.807274117840861,2,315,1
6111,38,149,4.399082376826831,2,0,1
6112,36,123,3.8478583900988284,2,119,1
6113,21,132,1.4152390676485012,2,0,1
6114,17,110,2.9578037542755538,1,0,1
6115,21,132,3.184853989154143,1,307,1
6116,15,124,5.59813876248691,1,303,1
6117,31,114,5.182452707635011,1,0,1
6118,26,174,2.8973504477566334,2,0,1
6119,7,143,2.8582756560253655,3,0,1
6120,30,163,3.708542988482337,2,421,1
6121,30,158,6.011659461234002,1,0,1
6122,12,182,5.268225304856712,3,0,1
6123,13,129,5.872169149598847,3,0,1
6124,21,125,5.003568177445835,3,0,1
6125,18,181,4.895351510203663,2,0,1
6126,37,128,4.464432396805963,2,175,1
6127,16,180,5.640360161547808,2,586,1
6128,11,182,3.4944269057969226,3,0,1
6129,13,113,2.8124194943424445,3,249,1
6130,8,186,3.707508637151757,2,0,1
6131,27,135,0.8209117389546692,2,0,1
6132,4,121,3.516302806122857,1,0,1
6133,16,170,5.64744431527761,2,568,1
6134,27,193,5.20693583455472,2,475,1
6135,32,122,0.2,2,0,1
6136,36,134,2.1240030649997252,2,0,1
6137,34,124,0.5303463531284804,2,0,1
6138,19,122,4.234807423741488,2,0,1
6139,9,109,3.4904776697522513,1,0,1
6140,9,180,8.01190653725615,2,0,1
6141,24,167,3.714487761120703,1,428,1
6142,37,141,0.2,2,367,1
6143,21,172,2.9698727363985435,1,580,1
6144,13,157,2.1845186235998457,2,0,1
6145,19,143,5.394255796356263,1,209,1
6146,37,166,5.792892097415384,1,0,1
6147,9,171,1.283116506613606,2,295,1
6148,19,141,2.7028659057077298,2,0,1
6149,22,107,2.4136766955395377,1,0,1
6150,22,140,3.965382289229609,1,212,1
6151,9,184,5.950490701689642,1,0,1
6152,18,158,0.46856356198384574,1,277,1
6153,27,136,0.846813098307593,2,0,1
6154,27,179,5.144828314591948,2,364,1
6155,5,114,4.185507133859307,2,0,1
6156,27,185,7.4453932286435105,2,469,1
6157,4,79,3.6182153252953833,1,152,1
6158,35,151,4.033689940331708,2,0,1
6159,18,141,2.993750565448612,2,209,1
6160,13,115,5.365231703767429,2,90,1
6161,27,142,6.06718879881206,2,296,1
6162,20,152,3.0826520721922144,1,210,1
6163,20,113,4.602752196183074,2,0,1
6164,33,170,2.241956808134389,2,0,1
6165,19,104,4.866440246613534,2,82,1
6166,13,157,2.04840574913021,2,0,1
6167,34,152,1.626986014728864,2,0,1
6168,30,115,3.4312909187286937,2,116,1
6169,33,115,3.514948201118408,2,0,1
6170,36,123,5.0029798056776125,2,169,1
6171,14,168,4.489426455844697,2,0,1
6172,20,124,2.364601509072877,2,424,1
6173,32,178,8.571222993966504,2,0,1
6174,22,114,4.583421473907619,3,0,1
6175,30,104,3.3233747326323235,2,0,1
6176,34,181,5.458600706585342,3,0,1
6177,22,152,4.391839631176604,1,211,1
6178,3,134,2.3123591453015773,2,440,1
6179,1,141,4.899856897336168,2,355,1
6180,22,170,5.103954302449395,1,321,1
6181,18,147,2.87196741018087,2,209,1
6182,27,84,3.4484157450928024,2,0,1
6183,7,121,5.1063772626483,1,301,1
6184,2,146,4.403822553675555,1,0,1
6185,8,181,6.846470652950913,2,0,1
6186,1,194,6.127132690538553,3,0,1
6187,36,147,6.974414256909369,2,0,1
6188,32,195,4.993118583516819,2,501,1
6189,33,123,5.0200379008017615,2,168,1
6190,21,129,2.7061413950589612,1,307,1
6191,34,152,1.8189283671893812,2,0,1
6192,2,60,3.017550292076232,1,132,1
6193,2,171,6.6494036928007665,2,0,1
6194,20,108,4.396982464509315,1,0,1
6195,25,179,2.9905299502014566,2,0,1
6196,25,114,1.4021823999557907,3,0,1
6197,33,119,5.121391945904758,2,180,1
6198,5,135,4.954587926645203,1,0,1
6199,33,84,3.4910569354115095,2,0,1
6200,8,157,7.076763425096107,3,0,1
6201,8,180,8.553125578154306,2,0,1
6202,39,168,5.996382361102559,1,0,1
6203,2,64,3.1270824236652937,1,133,1
6204,21,192,7.350272041592914,2,0,1
6205,27,84,3.4,3,0,1
6206,30,108,2.789840682469267,1,372,1
6207,20,177,2.677785919835455,1,312,1
6208,12,182,5.683389223207358,2,0,1
6209,19,102,4.522187079883941,2,83,1
6210,26,137,1.8055715134013923,3,0,1
6211,7,118,4.889480053857916,2,0,1
6212,24,150,4.4002934600954635,3,302,1
6213,8,184,7.621297199761677,1,0,1
6214,3,104,3.0442182724922917,1,0,1
6215,17,121,2.5340279352684973,1,0,1
6216,16,128,4.392515037830012,3,130,1
6217,24,83,3.1,1,0,1
6218,9,112,3.063537013262742,1,0,1
6219,25,170,5.701980218736604,1,323,1
6220,34,131,3.6754776350052163,2,0,1
6221,21,104,2.91573131147294,2,353,1
6222,8,142,3.823030891481315,3,0,1
6223,2,132,3.9752024333106144,1,0,1
6224,9,111,3.5993504070518862,2,0,1
6225,25,152,7.446498946913696,3,363,1
6226,6,143,2.904752026926716,2,0,1
6227,30,132,5.2024228835163555,1,0,1
6228,6,161,2.305245504041228,3,99,1
6229,35,157,6.231939474520407,3,0,1
6230,37,138,2.817562256958378,2,0,1
6231,35,155,4.575721210923815,3,0,1
6232,9,171,2.4323024248743073,2,571,1
6233,12,182,2.7838007553726567,3,0,1
6234,9,114,2.60025282594479,2,0,1
6235,31,178,6.330987981296364,2,0,1
6236,29,171,4.673015843808331,2,0,1
6237,7,121,3.078565783492721,2,0,1
6238,11,124,4.388939855726072,3,136,1
6239,8,116,3.9704904696788654,3,140,1
6240,9,123,4.664104616497843,1,302,1
6241,29,126,4.3171624541967315,2,312,1
6242,34,135,0.5702336237611338,2,0,1
6243,28,190,5.731898576509215,2,587,1
6244,19,154,5.399055262846832,1,416,1
6245,38,106,3.3448275510224916,2,291,1
6246,9,186,4.8,2,0,1
6247,6,103,3.572697807071863,2,0,1
6248,21,133,3.218063693450681,2,0,1
6249,8,183,8.118415094004726,3,585,1
6250,37,143,5.0,2,175,1
6251,34,174,3.813958101890556,2,0,1
6252,12,125,4.962870105110893,2,0,1
6253,1,141,4.866863126705944,2,355,1
6254,26,115,0.6529687443428653,3,0,1
6255,3,109,2.1862055108186675,2,0,1
6256,37,100,3.7312920124201714,2,132,1
6257,27,137,1.1224481827330588,1,296,1
6258,29,103,4.078412631361047,2,0,1
6259,31,124,0.5862803704971269,1,343,1
6260,26,166,3.4536107497388118,1,418,1
6261,14,128,5.711194604491335,2,0,1
6262,16,186,2.9110246487003626,2,0,1
6263,7,129,4.79408697058634,2,0,1
6264,35,134,1.0820625540609785,2,0,1
6265,21,115,4.303994579058946,3,0,1
6266,31,159,3.6081538464476455,2,0,1
6267,18,153,5.546191438657302,1,415,1
6268,13,182,4.052916649685744,3,0,1
6269,36,154,4.056652373518698,2,0,1
6270,25,161,3.8488045776262503,1,0,1
6271,40,125,3.854286619821488,2,124,1
6272,7,104,3.6075396573714587,2,0,1
6273,23,176,4.159882899969638,2,0,1
6274,27,82,3.527908742249323,2,0,1
6275,8,181,8.270035859320847,2,0,1
6276,27,174,2.7023190308763767,2,0,1
6277,26,181,1.5627090584307979,2,0,1
6278,11,159,5.628155103214036,3,0,1
6279,35,184,2.6859950604203524,2,342,1
6280,34,151,1.3346457446441653,2,0,1
6281,20,107,5.086721114312758,2,0,1
6282,21,133,4.130868216659824,2,0,1
6283,20,145,5.257357965654665,2,0,1
6284,2,60,3.0087358649857823,1,132,1
6285,20,170,2.143980603976907,2,226,1
6286,29,186,5.738248478521491,3,527,1
6287,21,163,6.899891648219853,2,312,1
6288,32,152,5.902638724639905,3,353,1
6289,12,138,4.786324137978312,1,0,1
6290,33,173,7.124655632059235,2,0,1
6291,4,183,6.310736390327959,2,0,1
6292,19,129,3.2090508166285763,2,0,1
6293,32,161,5.764236883249601,2,0,1
6294,31,156,4.630524809071376,3,0,1
6295,22,115,4.5796201073031035,3,0,1
6296,21,101,4.778667318228173,2,208,1
6297,22,194,3.5463597349624645,1,612,1
